"","LU1997245177","LU0109392836","LU0359201612","LU0823426308","LU0594300179"
"2015-12-01",6.64,11.84,14.64,304.19,13.76
"2015-12-02",6.82,11.77,14.82,306.26999,13.84
"2015-12-03",6.89,11.64,14.75,303.54999,13.79
"2015-12-04",6.81,11.82,14.62,303.79001,13.75
"2015-12-07",6.84,11.69,14.59,302.47,13.69
"2015-12-08",6.77,11.7,14.39,296.79999,13.53
"2015-12-09",6.85,11.53,14.33,297.70001,13.51
"2015-12-10",6.79,11.56,14.2,295.38,13.45
"2015-12-11",6.7,11.28,13.76,287.45001,13.12
"2015-12-14",6.85,11.32,13.88,286.29999,13.08
"2015-12-15",6.88,11.43,14.2,289.39002,13.35
"2015-12-16",6.86,11.58,14.3,291.45999,13.43
"2015-12-17",7.02,11.43,14.46,292.98001,13.5
"2015-12-18",7.01,11.28,14.33,291.60001,13.46
"2015-12-21",7.19,11.37,14.43,293.95001,13.53
"2015-12-22",7.22,11.44,14.43,293.06,13.54
"2015-12-23",7.19,11.52,14.58,297.22,13.72
"2015-12-24",,11.54,,296.07001,13.72
"2015-12-28",6.95,11.53,14.46,291.69,13.5
"2015-12-29",7.01,11.67,14.49,294.5,13.65
"2015-12-30",7.02,11.57,14.39,289.81,13.5
"2015-12-31",6.94,11.45,14.37,289.92999,13.53
"2016-01-04",6.4,11.22,13.92,278.70001,12.98
"2016-01-05",6.43,11.18,13.88,278.29999,13.01
"2016-01-06",6.48,11.02,13.85,276.85999,12.91
"2016-01-07",5.96,10.72,13.3,265.54999,12.47
"2016-01-08",6.09,10.6,13.41,265.37,12.36
"2016-01-11",5.78,10.61,12.96,256.89999,12.02
"2016-01-12",5.87,10.73,13.02,257.85001,12.08
"2016-01-13",5.77,10.38,12.95,255.28,12.07
"2016-01-14",5.91,10.55,12.62,253.35001,11.99
"2016-01-15",5.72,10.22,12.38,246.76,11.58
"2016-01-18",5.78,10.22,12.37,246.84,11.7
"2016-01-19",5.96,10.2,12.75,252.36,11.93
"2016-01-20",5.84,10.17,12.16,244.67999,11.46
"2016-01-21",5.67,10.21,11.97,241.82001,11.53
"2016-01-22",5.73,10.48,12.51,250.49001,11.81
"2016-01-25",5.8,10.33,12.61,252.67999,11.88
"2016-01-26",5.46,10.42,12.19,249.03,11.79
"2016-01-27",5.46,10.19,12.34,249.42999,11.77
"2016-01-28",5.35,10.19,12.35,249.51,11.74
"2016-01-29",5.44,10.46,12.64,255.36999,11.96
"2016-02-01",5.41,10.5,12.54,253.86,11.94
"2016-02-02",5.55,10.17,12.44,250.42999,11.83
"2016-02-03",5.56,10.12,12.16,246.2,11.57
"2016-02-04",5.64,10.21,12.33,248,11.69
"2016-02-05",5.57,9.62,,246.89999,11.62
"2016-02-08",,9.25,,,11.41
"2016-02-09",,9.23,,,11.36
"2016-02-10",,9.31,,,11.45
"2016-02-11",,9.28,11.84,237.66,11.12
"2016-02-12",,9.45,11.69,237,11.28
"2016-02-15",5.64,9.45,12.1,244.01,11.59
"2016-02-16",5.8,9.69,12.41,247.51,11.65
"2016-02-17",5.81,9.97,12.43,250.52,11.84
"2016-02-18",5.77,9.87,12.68,252.89999,11.9
"2016-02-19",5.76,9.98,12.61,252.3,11.92
"2016-02-22",5.91,10.14,12.76,258.60001,12.15
"2016-02-23",5.85,9.98,12.69,254.64,11.96
"2016-02-24",5.86,10.07,12.32,249.99001,11.76
"2016-02-25",5.45,10.22,12.2,247.09,11.7
"2016-02-26",5.5,10.29,12.5,251.98,11.9
"2016-02-29",5.33,10.24,12.34,251.51,11.88
"2016-03-01",5.45,10.56,12.59,255.92999,12.04
"2016-03-02",5.72,10.58,13,261.07999,12.22
"2016-03-03",5.72,10.62,13.01,261.07999,12.21
"2016-03-04",5.71,10.65,13.26,264.79999,12.45
"2016-03-07",5.75,10.62,13.32,264.85999,12.41
"2016-03-08",5.77,10.45,13.24,261.84,12.24
"2016-03-09",5.68,10.55,13.1,262.04001,12.27
"2016-03-10",5.58,10.53,13.12,262.51001,12.17
"2016-03-11",5.6,10.76,13.31,265.94,12.45
"2016-03-14",5.75,10.74,13.52,268.04999,12.57
"2016-03-15",5.72,10.7,13.28,266.42999,12.44
"2016-03-16",5.69,10.81,13.26,266.5,12.41
"2016-03-17",5.86,10.85,13.49,271.66,12.65
"2016-03-18",5.99,10.92,13.7,275.64999,12.94
"2016-03-21",6.11,10.95,13.78,275.64002,12.96
"2016-03-22",6.06,10.97,13.78,275.13,12.91
"2016-03-23",6.06,10.86,13.71,273.06,12.8
"2016-03-24",5.97,10.87,13.5,270.14002,12.64
"2016-03-25",,,,,12.7
"2016-03-28",,10.86,,,12.68
"2016-03-29",5.89,11.04,13.5,270.57999,12.73
"2016-03-30",6.11,11.13,13.83,276.87,13.08
"2016-03-31",6.13,11.13,13.86,278.17999,13.16
"2016-04-01",6.11,11.21,13.71,274.04001,12.95
"2016-04-04",,11.16,13.72,,12.96
"2016-04-05",6.21,11.01,13.57,270.79999,12.8
"2016-04-06",6.22,11.15,13.63,272.57999,12.91
"2016-04-07",6.13,10.98,13.67,272.5,12.84
"2016-04-08",6.06,11,13.71,274.01999,12.92
"2016-04-11",6.16,10.94,13.89,275.88,13.02
"2016-04-12",6.14,10.95,13.92,277.84,13.05
"2016-04-13",6.2,11.18,14.36,285.35001,13.39
"2016-04-14",6.22,11.14,14.4,286.39999,13.47
"2016-04-15",6.21,11.12,14.39,285.03,13.42
"2016-04-18",6.14,11.18,14.25,283.5,13.4
"2016-04-19",6.16,11.11,14.35,285.60999,13.48
"2016-04-20",5.99,11.17,14.16,282.72,13.38
"2016-04-21",5.94,11.16,14.33,284.07001,13.42
"2016-04-22",6,11.1,14.21,282.56,13.3
"2016-04-25",5.96,11.07,14.04,279.10999,13.21
"2016-04-26",6,11.11,14.06,280.26999,13.22
"2016-04-27",5.99,11.14,13.99,279.39999,13.15
"2016-04-28",6,10.99,14.03,280.54999,13.23
"2016-04-29",6,10.93,13.92,276.23999,13
"2016-05-02",,11.01,13.89,,13
"2016-05-03",6.15,10.87,13.64,271.29999,12.84
"2016-05-04",6.11,10.8,13.55,270.01999,12.79
"2016-05-05",,10.77,,,12.82
"2016-05-06",5.96,10.83,13.32,264.95999,12.63
"2016-05-09",5.84,10.84,13.26,264.47,12.58
"2016-05-10",5.87,10.99,13.28,265.14002,12.66
"2016-05-11",6.63,10.95,13.26,264.89002,12.67
"2016-05-12",6.63,10.87,13.18,263.5,12.56
"2016-05-13",6.59,10.82,13.02,261.32999,12.55
"2016-05-16",,10.96,,,12.67
"2016-05-17",6.63,10.86,13.31,265.98001,12.69
"2016-05-18",6.52,10.93,13.1,263.92001,12.59
"2016-05-19",6.52,10.88,12.95,260.29001,12.41
"2016-05-20",6.55,11.04,13.04,264.37,12.57
"2016-05-23",6.6,11.06,13.05,264.45001,12.56
"2016-05-24",6.54,11.3,13.07,267.01999,12.67
"2016-05-25",6.5,11.33,13.33,270.26001,12.78
"2016-05-26",6.52,11.35,13.32,270.32999,12.76
"2016-05-27",6.55,11.39,13.49,274.28,12.92
"2016-05-30",6.55,11.39,13.55,275.31,12.97
"2016-05-31",6.75,11.43,13.67,277.29999,13.1
"2016-06-01",6.76,11.5,13.67,275.29999,13.05
"2016-06-02",6.78,11.57,13.69,276.39002,13.07
"2016-06-03",6.83,11.52,13.76,276.95999,13.07
"2016-06-06",6.84,11.57,13.83,280.07001,13.2
"2016-06-07",6.85,11.59,14.05,282.35999,13.3
"2016-06-08",6.81,11.61,13.98,281.78,13.18
"2016-06-09",,11.57,13.96,,13.12
"2016-06-10",,11.39,13.72,276.14999,12.96
"2016-06-13",6.57,11.37,13.42,271.75,12.7
"2016-06-14",6.6,11.38,13.43,271.34,12.59
"2016-06-15",6.74,11.37,13.49,273.37,12.74
"2016-06-16",6.69,11.37,13.29,268.23001,12.53
"2016-06-17",6.72,11.28,13.38,269.92001,12.56
"2016-06-20",6.76,11.39,13.58,273.82001,12.78
"2016-06-21",6.72,11.44,13.67,274.81,12.78
"2016-06-22",6.78,11.37,13.83,278.59,12.93
"2016-06-23",,11.57,,,12.96
"2016-06-24",6.64,11.06,13.52,273.22,12.65
"2016-06-27",6.74,10.68,13.55,269.60001,12.42
"2016-06-28",6.77,10.91,13.58,272.82001,12.58
"2016-06-29",6.76,11.14,13.76,277.47,12.83
"2016-06-30",6.77,11.26,13.94,281.20001,12.96
"2016-07-01",,11.26,13.98,,13.07
"2016-07-04",6.86,11.26,14.1,284.59,13.09
"2016-07-05",6.86,11.15,13.93,281.38,12.96
"2016-07-06",6.84,11.17,13.75,278.29999,12.83
"2016-07-07",6.84,11.21,13.94,282.25,12.92
"2016-07-08",6.83,11.45,13.87,281.69,12.98
"2016-07-11",6.82,11.55,14.08,285.92999,13.11
"2016-07-12",6.97,11.65,14.34,289.82001,13.38
"2016-07-13",7,11.64,14.33,289.89999,13.33
"2016-07-14",6.97,11.68,14.45,292.82999,13.45
"2016-07-15",6.99,11.64,14.52,294.16,13.52
"2016-07-18",6.95,11.78,14.55,294.53,13.6
"2016-07-19",6.93,11.78,14.48,292.95999,13.53
"2016-07-20",6.9,11.92,14.59,295.14999,13.62
"2016-07-21",6.92,11.82,14.68,296.54001,13.65
"2016-07-22",6.86,11.91,14.65,295.82999,13.61
"2016-07-25",6.87,11.91,14.64,295.42999,13.57
"2016-07-26",6.98,12.03,14.7,298.70001,13.78
"2016-07-27",6.83,12.06,14.73,298,13.75
"2016-07-28",6.86,12.1,14.7,297.76001,13.76
"2016-07-29",6.82,12.03,14.52,294.17001,13.63
"2016-08-01",6.79,12.06,14.72,296.17001,13.72
"2016-08-02",6.81,11.92,14.71,295.70999,13.6
"2016-08-03",6.84,11.96,14.53,293.26001,13.56
"2016-08-04",6.85,12.03,14.61,293.57001,13.6
"2016-08-05",6.83,12.18,14.78,298.28,13.8
"2016-08-08",6.87,12.15,14.97,300.70999,13.87
"2016-08-09",6.93,12.19,15,301.69,13.96
"2016-08-10",6.91,12.13,15.03,301.5,13.95
"2016-08-11",6.87,12.21,15.22,305.06,14.12
"2016-08-12",6.98,12.23,15.4,308.72,14.23
"2016-08-15",,12.3,,,14.41
"2016-08-16",7.17,12.21,15.68,311.84,14.33
"2016-08-17",7.17,12.19,15.66,311.20001,14.34
"2016-08-18",7.13,12.23,15.74,313.54001,14.44
"2016-08-19",7.08,12.28,15.65,312.23001,14.35
"2016-08-22",7.02,12.28,15.59,311.47,14.28
"2016-08-23",7.06,12.37,15.66,312.16,14.31
"2016-08-24",7.05,12.28,15.52,308.85999,14.19
"2016-08-25",7,12.33,15.44,308.60999,14.17
"2016-08-26",6.99,12.36,15.5,310.76999,14.32
"2016-08-29",6.98,12.37,15.48,310.35999,14.27
"2016-08-30",6.99,12.36,15.71,312,14.32
"2016-08-31",6.98,12.32,15.57,310.23999,14.2
"2016-09-01",6.92,12.4,15.62,311.60001,14.31
"2016-09-02",6.91,12.48,15.76,315.70001,14.5
"2016-09-05",6.92,12.48,15.96,317.51001,14.62
"2016-09-06",7,12.56,16.17,322.79001,14.8
"2016-09-07",7.01,12.55,16.26,321.32999,14.82
"2016-09-08",7.01,12.47,16.32,321.57999,14.94
"2016-09-09",6.95,12.14,16.32,318.89999,14.81
"2016-09-12",6.83,12.31,15.76,314.81,14.68
"2016-09-13",6.84,12.17,15.81,311.92999,14.48
"2016-09-14",6.82,12.22,15.81,313.04001,14.64
"2016-09-15",,12.4,15.92,316.78,14.84
"2016-09-16",,12.36,15.97,,14.8
"2016-09-19",6.86,12.36,16.17,319.13,14.84
"2016-09-20",6.85,12.33,16.110001,318.34,14.76
"2016-09-21",6.86,12.5,16.290001,321.79999,14.89
"2016-09-22",6.93,12.6,16.440001,325.79999,15.07
"2016-09-23",6.89,12.49,16.35,321.76999,15
"2016-09-26",6.78,12.41,16.049999,315.66,14.71
"2016-09-27",6.83,12.56,16.200001,319.28,14.85
"2016-09-28",6.82,12.63,16.190001,319.57001,14.83
"2016-09-29",6.86,12.62,16.27,319.60999,14.89
"2016-09-30",6.88,12.69,16.049999,316.66,14.83
"2016-10-03",,12.67,16.110001,317.37,14.84
"2016-10-04",,12.65,16.219999,320.03,14.95
"2016-10-05",,12.68,16.299999,321.95999,15.05
"2016-10-06",,12.7,16.43,322.64999,15.08
"2016-10-07",,12.65,16.379999,321.32999,15.01
"2016-10-10",,12.72,16.4,,15.16
"2016-10-11",6.95,12.48,16.18,317.57001,14.91
"2016-10-12",6.95,12.44,16,316.12,14.89
"2016-10-13",6.94,12.36,15.7,310.81,14.69
"2016-10-14",6.91,12.42,15.89,314.58,14.77
"2016-10-17",6.84,12.36,15.77,311.8,14.64
"2016-10-18",6.93,12.48,16.03,315.9,14.85
"2016-10-19",6.92,12.54,15.96,315.78,14.85
"2016-10-20",6.93,12.52,15.98,315.99,14.81
"2016-10-21",,12.61,15.97,316.21,14.79
"2016-10-24",6.96,12.75,16.17,319.47,14.88
"2016-10-25",6.95,12.67,16.13,318.73,14.88
"2016-10-26",6.93,12.6,15.95,314.46,14.82
"2016-10-27",6.91,12.53,15.85,313.22,14.63
"2016-10-28",6.91,12.54,15.7,312.09,14.6
"2016-10-31",6.92,12.56,15.66,308.79,14.45
"2016-11-01",,12.48,,,14.42
"2016-11-02",6.92,12.29,15.5,304.78,14.29
"2016-11-03",6.95,12.22,15.44,303.99,14.25
"2016-11-04",6.91,12.19,15.47,303.2,14.18
"2016-11-07",6.89,12.46,15.67,307.75,14.45
"2016-11-08",6.93,12.51,15.71,308.11,14.49
"2016-11-09",6.88,12.45,15.72,306.31,14.45
"2016-11-10",6.93,12.22,15.56,302.71,14.21
"2016-11-11",6.93,12.29,15.32,297.79,14
"2016-11-14",6.9,12.17,15.19,293.25,13.83
"2016-11-15",6.89,12.32,15.28,295.85,14.01
"2016-11-16",6.88,12.41,15.27,296.28,14.05
"2016-11-17",6.88,12.56,15.29,297.81,14.16
"2016-11-18",6.82,12.54,15.32,297.22,14.14
"2016-11-21",6.83,12.65,15.37,299.06,14.27
"2016-11-22",6.85,12.65,15.55,301.99,14.28
"2016-11-23",6.86,12.62,15.48,301.12,14.27
"2016-11-24",6.86,12.62,15.49,302.04,14.31
"2016-11-25",6.93,12.67,15.63,304.51,14.39
"2016-11-28",6.94,12.59,15.7,306.84,14.5
"2016-11-29",6.99,12.6,15.6,305.73,14.52
"2016-11-30",6.95,12.44,15.6,305.52,14.52
"2016-12-01",6.98,12.04,15.64,304.1,14.43
"2016-12-02",6.92,12.05,15.49,301.67,14.23
"2016-12-05",6.84,12.23,15.38,300.66,14.23
"2016-12-06",6.84,12.26,15.49,300.75,14.24
"2016-12-07",6.85,12.44,15.48,301.66,14.29
"2016-12-08",6.84,12.48,15.59,303.48,14.35
"2016-12-09",6.83,12.49,15.52,302.67,14.2
"2016-12-12",6.64,12.4,15.29,297.34,13.93
"2016-12-13",6.66,12.52,15.41,299.2,14.08
"2016-12-14",6.59,12.46,15.39,297.61,13.96
"2016-12-15",6.48,12.5,15.09,291.73,13.73
"2016-12-16",6.5,12.41,15.05,290.42,13.65
"2016-12-19",6.48,12.44,14.92,288.1,13.55
"2016-12-20",6.44,12.5,14.84,287.57,13.53
"2016-12-21",6.5,12.44,14.96,287.61,13.58
"2016-12-22",6.5,12.33,14.78,283.65,13.41
"2016-12-23",6.43,12.38,14.77,283.62,13.37
"2016-12-26",,,,,13.39
"2016-12-27",,12.45,14.77,,13.44
"2016-12-28",6.46,12.34,14.92,286.54,13.45
"2016-12-29",6.46,12.35,14.98,288.24,13.5
"2016-12-30",6.49,12.25,15.11,288.9,13.57
"2017-01-02",,12.25,15.11,,13.6
"2017-01-03",6.54,12.38,15.16,291.95001,13.64
"2017-01-04",6.61,12.51,15.21,292.73001,13.75
"2017-01-05",6.66,12.55,15.47,298.78,13.96
"2017-01-06",6.57,12.68,15.5,298.92001,13.95
"2017-01-09",6.57,12.71,15.5,299.10999,14
"2017-01-10",6.57,12.72,15.63,302.32999,14.21
"2017-01-11",6.51,12.84,15.75,304.60999,14.16
"2017-01-12",6.49,12.82,15.68,301.82001,14.05
"2017-01-13",6.48,12.91,15.74,304.57001,14.2
"2017-01-16",6.45,12.91,15.58,301.79001,14.06
"2017-01-17",6.52,12.82,15.67,302.89999,14.15
"2017-01-18",6.58,12.91,15.85,305.51001,14.21
"2017-01-19",6.54,12.89,15.84,306.04001,14.22
"2017-01-20",6.62,12.95,15.75,304.73001,14.2
"2017-01-23",6.66,12.98,15.8,305.85999,14.21
"2017-01-24",6.66,13.11,16,308.34,14.3
"2017-01-25",6.67,13.27,16.04,309.88,14.4
"2017-01-26",6.69,13.24,16.18,311.67999,14.43
"2017-01-27",,13.29,,310.39002,14.39
"2017-01-30",,13.22,,,14.29
"2017-01-31",,13.15,,2551.84,14.3
"2017-02-01",,13.2,16.06,310.51,14.32
"2017-02-02",,13.21,15.98,309.33,14.31
"2017-02-03",6.66,13.31,15.98,309.03,14.36
"2017-02-06",6.67,13.29,16.2,311.76,14.53
"2017-02-07",6.65,13.32,16.19,312.34,14.54
"2017-02-08",6.69,13.36,16.33,314.36,14.61
"2017-02-09",6.73,13.45,16.43,317.41,14.71
"2017-02-10",6.73,13.45,16.51,317.41,14.71
"2017-02-13",6.79,13.5,16.72,321.18,14.82
"2017-02-14",6.79,13.5,16.67,319.53,14.79
"2017-02-15",6.76,13.59,16.82,322.66,14.85
"2017-02-16",6.81,13.56,16.89,324.73,14.89
"2017-02-17",6.76,13.62,16.7,322.89,14.84
"2017-02-20",6.86,13.62,16.83,324.92,14.89
"2017-02-21",6.88,13.71,16.78,325.08,14.89
"2017-02-22",6.91,13.73,17.07,328.91,15.01
"2017-02-23",6.88,13.69,17.06,328.29,14.92
"2017-02-24",6.88,13.7,16.84,324.15,14.84
"2017-02-27",6.84,13.7,16.75,322.83,14.85
"2017-02-28",6.85,13.59,16.7,321.61,14.78
"2017-03-01",6.86,13.73,16.77,323.69,14.94
"2017-03-02",6.82,13.61,16.72,320.62,14.82
"2017-03-03",6.81,13.64,16.54,319.2,14.78
"2017-03-06",6.91,13.6,16.6,319.72,14.78
"2017-03-07",6.93,13.61,16.7,320.65,14.85
"2017-03-08",6.91,13.63,16.82,322.7,14.94
"2017-03-09",6.84,13.64,16.57,318.25,14.82
"2017-03-10",6.86,13.72,16.56,319.53,14.85
"2017-03-13",6.96,13.84,16.87,324.64,15
"2017-03-14",6.94,13.79,16.87,323.73,14.97
"2017-03-15",6.96,13.87,16.79,324.22,15.02
"2017-03-16",7,13.91,17.2,330.63,15.28
"2017-03-17",6.91,13.93,17.23,331.67,15.37
"2017-03-20",6.91,13.94,17.37,335.51,15.53
"2017-03-21",6.96,13.69,17.38,333.63,15.38
"2017-03-22",6.95,13.76,17.07,332.26,15.38
"2017-03-23",6.97,13.74,17.13,332.87,15.45
"2017-03-24",7.03,13.78,17.13,333.81,15.46
"2017-03-27",7,13.78,16.88,330.46,15.38
"2017-03-28",6.96,13.85,17.04,331.28,15.48
"2017-03-29",6.95,13.9,17.08,332.66,15.46
"2017-03-30",6.86,13.9,16.94,330.75,15.45
"2017-03-31",6.92,13.91,16.81,329.11,15.42
"2017-04-03",,13.86,16.98,330.61,15.45
"2017-04-04",,13.82,16.95,,15.47
"2017-04-05",7.04,13.79,17.09,333.21,15.63
"2017-04-06",7.05,13.83,16.98,331.74,15.56
"2017-04-07",7.08,13.85,16.97,331.4,15.52
"2017-04-10",7.05,13.85,17.02,331.54,15.49
"2017-04-11",7.04,13.81,16.92,328.04,15.32
"2017-04-12",7.07,13.76,17.01,329.59,15.39
"2017-04-13",7.1,13.71,17,330.69,15.46
"2017-04-14",,,,,15.35
"2017-04-17",,13.85,,,15.42
"2017-04-18",7.02,13.86,16.79,327.83,15.3
"2017-04-19",7.02,13.92,16.79,327.43,15.31
"2017-04-20",7.08,14.06,16.9,330.37,15.49
"2017-04-21",7.08,14.03,16.91,330.46,15.44
"2017-04-24",7.02,14.21,16.94,331.97,15.5
"2017-04-25",7.08,14.3,17.17,337.44,15.76
"2017-04-26",7.09,14.26,17.2,337.26,15.82
"2017-04-27",7.06,14.4,17.15,337.26,15.86
"2017-04-28",7.04,14.35,17.15,335.86,15.77
"2017-05-01",,14.48,,,15.84
"2017-05-02",7.01,14.48,17.16,336.87,15.89
"2017-05-03",,14.4,17.14,,15.82
"2017-05-04",6.99,14.45,16.97,333.73,15.77
"2017-05-05",6.93,14.5,16.8,331.83,15.66
"2017-05-08",6.83,14.48,16.89,333.35,15.69
"2017-05-09",6.85,14.51,17.13,337.8,15.95
"2017-05-10",6.85,14.59,17.21,339.79,16.05
"2017-05-11",6.9,14.58,17.28,339.59,16.04
"2017-05-12",6.93,14.63,17.3,341.79,16.15
"2017-05-15",7.02,14.77,17.49,344.68,16.3
"2017-05-16",7.16,14.87,17.56,347.75,16.45
"2017-05-17",7.09,14.48,17.49,343.26,16.26
"2017-05-18",7.06,14.58,17.28,341.99,16.14
"2017-05-19",7.06,14.72,17.55,345.85,16.41
"2017-05-22",7.09,14.9,17.71,350.41,16.61
"2017-05-23",7.1,14.9,17.66,349.13,16.6
"2017-05-24",7.07,15,17.63,349.03,16.53
"2017-05-25",,15.14,,,16.71
"2017-05-26",7.1,15.16,17.84,352.23,16.68
"2017-05-29",,15.16,17.88,352,16.71
"2017-05-30",,15.17,17.88,,16.65
"2017-05-31",7.17,15.15,17.74,349.18,16.64
"2017-06-01",7.2,15.25,17.8,353.2,16.77
"2017-06-02",7.15,15.37,17.84,354.07,16.83
"2017-06-05",,15.39,,,16.8
"2017-06-06",7.25,15.39,17.81,355.01,16.89
"2017-06-07",7.36,15.43,17.84,357.39,17
"2017-06-08",7.41,15.56,18.11,363,17.23
"2017-06-09",7.43,15.1,18.11,361.24,17.3
"2017-06-12",7.38,15.01,17.74,356.25,16.99
"2017-06-13",7.42,15.14,17.89,357.75,17.04
"2017-06-14",7.33,15.08,17.9,357.72,17.02
"2017-06-15",7.33,15,17.6,352.53,16.7
"2017-06-16",7.31,15.01,17.7,352.88,16.74
"2017-06-19",7.38,15.24,17.92,359.41,17.07
"2017-06-20",7.38,15.11,17.89,357.84,17.02
"2017-06-21",7.49,15.24,17.84,360.69,17.11
"2017-06-22",7.49,15.29,17.95,361.02,17.21
"2017-06-23",,15.41,,,17.2
"2017-06-26",7.65,15.31,18.14,365.25,17.27
"2017-06-27",7.7,15.07,18.1,363.24,17.3
"2017-06-28",7.61,15.26,17.97,362.33,17.17
"2017-06-29",7.69,15,18.05,361.82,17.06
"2017-06-30",7.71,14.98,17.94,361.24,17.07
"2017-07-03",7.6,14.81,18.04,361.9,17.03
"2017-07-04",7.54,14.8,17.82,356.91,16.81
"2017-07-05",7.66,14.99,17.9,359.34,16.98
"2017-07-06",7.66,14.88,17.91,357.35,16.9
"2017-07-07",7.63,15.08,17.83,357.59,16.89
"2017-07-10",7.59,15.18,17.82,358.6,16.97
"2017-07-11",7.63,15.29,18.09,364.77,17.14
"2017-07-12",7.64,15.52,18.27,370.06,17.34
"2017-07-13",7.68,15.5,18.48,372.39,17.45
"2017-07-14",7.68,15.61,18.53,375.32,17.57
"2017-07-17",7.59,15.58,18.57,375.32,17.56
"2017-07-18",7.65,15.68,18.61,377.25,17.66
"2017-07-19",7.83,15.79,18.9,382.32,17.87
"2017-07-20",7.85,15.81,18.84,380.89,17.82
"2017-07-21",7.82,15.75,18.74,378.86,17.74
"2017-07-24",7.86,15.81,18.9,382.63,17.92
"2017-07-25",7.82,15.82,18.83,381.4,17.9
"2017-07-26",7.76,15.95,18.94,382.82,17.95
"2017-07-27",7.81,15.78,19.09,384.21,18.12
"2017-07-28",7.83,15.74,18.89,383.97,18.01
"2017-07-31",7.88,15.65,19.1,387.76,18.09
"2017-08-01",7.94,15.7,19.24,389.04,18.18
"2017-08-02",7.9,15.55,19.22,388.57,17.99
"2017-08-03",7.78,15.53,19.13,387.11,18
"2017-08-04",7.72,15.54,19.27,389.12,18.08
"2017-08-07",7.78,15.64,19.48,394.4,18.3
"2017-08-08",7.77,15.6,19.62,395.74,18.48
"2017-08-09",7.85,15.57,19.5,395.81,18.37
"2017-08-10",7.88,15.23,19.23,387.17,18.06
"2017-08-11",7.76,15.33,18.74,380.97,17.74
"2017-08-14",7.9,15.62,19.12,387.37,18.09
"2017-08-15",,15.63,,,18.02
"2017-08-16",7.89,15.75,19.3,391,18.28
"2017-08-17",7.9,15.5,19.33,389.51,18.28
"2017-08-18",7.87,15.53,19.12,387.23,18.25
"2017-08-21",7.92,15.56,19.34,390.56,18.35
"2017-08-22",7.94,15.78,19.51,396.3,18.62
"2017-08-23",,15.76,19.63,396.57,18.69
"2017-08-24",7.93,15.76,19.64,397.93,18.59
"2017-08-25",8.01,15.73,19.89,400.68,18.61
"2017-08-28",8.21,15.73,19.77,398.43,18.49
"2017-08-29",8.25,15.76,19.68,398.37,18.47
"2017-08-30",8.29,15.97,19.87,401.28,18.6
"2017-08-31",8.28,16.1,19.83,401.03,18.69
"2017-09-01",8.36,16.1,19.77,402.08,18.83
"2017-09-04",8.48,16.09,19.65,400.93,18.78
"2017-09-05",8.47,16,19.72,400.27,18.74
"2017-09-06",8.46,15.96,19.65,399.81,18.69
"2017-09-07",8.51,16.09,19.62,401.36,18.79
"2017-09-08",8.55,16,19.76,401.04,18.77
"2017-09-11",8.48,16.25,19.9,404.9,18.93
"2017-09-12",8.46,16.25,19.99,407.65,19.02
"2017-09-13",8.49,16.25,19.97,409.28,19.13
"2017-09-14",8.41,16.22,19.93,406.4,19.08
"2017-09-15",8.45,16.21,19.94,405.99,19.09
"2017-09-18",8.46,16.32,20.11,411.98,19.38
"2017-09-19",8.38,16.35,20.09,410.51,19.28
"2017-09-20",8.43,16.23,20.17,412.17,19.33
"2017-09-21",8.37,16.16,20.13,412.16,19.3
"2017-09-22",8.39,16.2,19.98,409.22,19.17
"2017-09-25",8.29,15.9,19.58,399.1,18.75
"2017-09-26",8.28,15.85,19.54,397.75,18.72
"2017-09-27",8.33,16.1,19.65,401.75,18.86
"2017-09-28",8.36,16.13,19.42,397.92,18.79
"2017-09-29",8.41,16.27,19.56,401.51,18.97
"2017-10-02",,16.3,19.64,,19.05
"2017-10-03",,16.36,20.13,412.24,19.29
"2017-10-04",,16.41,20.17,413.43,19.35
"2017-10-05",,16.51,20.13,,19.4
"2017-10-06",,16.59,20.23,415.47,19.39
"2017-10-09",8.5,16.59,20.18,415.7,19.42
"2017-10-10",8.52,16.61,20.36,418.17,19.55
"2017-10-11",8.59,16.69,20.35,417.76,19.48
"2017-10-12",8.65,16.72,20.36,418.21,19.53
"2017-10-13",8.72,16.75,20.36,419.05,19.59
"2017-10-16",8.7,16.75,20.47,422.66,19.64
"2017-10-17",8.67,16.73,20.46,419.44,19.6
"2017-10-18",8.76,16.77,20.52,421.74,19.7
"2017-10-19",8.73,16.77,20.14,414.5,19.46
"2017-10-20",8.72,16.9,20.46,419.51,19.62
"2017-10-23",8.73,16.81,20.33,417.45,19.58
"2017-10-24",8.81,16.87,20.25,415.4,19.5
"2017-10-25",8.89,16.8,20.41,416.59,19.31
"2017-10-26",8.93,16.84,20.25,414.16,19.4
"2017-10-27",8.99,17.12,20.32,415.5,19.47
"2017-10-30",9.01,17.15,20.32,415.69,19.36
"2017-10-31",9.09,17.27,20.36,418.39,19.6
"2017-11-01",,17.23,,,19.89
"2017-11-02",9.08,17.26,20.59,420.23,19.82
"2017-11-03",9.07,17.32,20.56,421.23,19.91
"2017-11-06",9.2,17.44,20.59,427.98,20.12
"2017-11-07",9.26,17.4,20.82,430.35,20.21
"2017-11-08",9.22,17.46,20.79,429.68,20.29
"2017-11-09",9.34,17.27,20.91,431.39,20.31
"2017-11-10",9.48,17.33,20.93,433.24,20.47
