"","LU0261952922","LU0811022283","LU0249332452","LU0170475312","LU0029872446"
"87",10.8645,7.396,123.18776,29.38,8.36
"88",10.8645,7.404,123.45504,29.39,8.36
"89",10.8645,7.407,123.30655,29.4,8.36
"90",10.8646,7.431,123.33625,29.41,8.36
"91",10.8646,7.428,123.25706,29.55,8.37
"92",10.8646,7.438,123.50454,29.61,8.37
"93",10.8646,7.447,123.33625,29.64,8.35
"94",10.8646,7.45,123.06897,29.67,8.34
"95",10.8647,7.445,123.32635,29.73,8.35
"96",10.8647,7.466,123.90052,29.71,8.37
"97",10.8647,7.485,124.57367,29.63,8.37
"98",10.8647,7.489,124.44498,29.68,8.36
"99",10.8648,7.486,124.26679,29.73,8.35
"100",10.8648,7.48,124.1084,29.67,8.37
"101",10.8648,7.482,123.90052,29.71,8.38
"102",10.8648,7.486,124.00941,29.8,8.38
"103",10.8648,7.488,124.1381,29.85,8.38
"104",10.8649,7.501,124.1579,29.85,8.38
"105",10.8649,7.515,124.1282,29.83,8.38
"106",10.8649,7.527,124.84096,29.84,8.39
"107",10.8649,7.533,124.84096,29.89,8.39
"108",10.8649,7.539,124.84096,29.88,8.38
"109",10.865,7.537,124.27669,29.89,8.38
"110",10.865,7.524,123.78172,29.87,8.37
"111",10.865,7.517,123.37585,29.89,8.37
"112",10.865,7.519,123.68273,29.97,8.39
"113",10.865,7.531,123.73222,30.14,8.38
"114",10.8651,7.5315,123.59858,30.17,8.37
"115",10.8651,7.532,123.46494,30.13,8.36
"116",10.8651,7.526,123.44514,30.08,8.36
"117",10.8651,7.527,123.60353,30.03,8.37
"118",10.8651,7.534,123.58373,30.06,8.37
"119",10.8652,7.537,123.78172,29.96,8.38
"120",10.8652,7.525,123.59363,29.93,8.36
"121",10.8652,7.525,123.94011,29.96,8.37
"122",10.8652,7.533,124.0787,30.02,8.38
"123",10.8652,7.527,124.03911,29.98,8.39
"124",10.8653,7.5305,124.148,30.01,8.38
"125",10.8653,7.534,124.25689,30.03,8.38
"126",10.8653,7.537,124.68256,30.03,8.39
"127",10.8653,7.541,124.85086,30.03,8.39
"128",10.8653,7.548,124.92015,30.03,8.4
"129",10.8654,7.554,124.94985,30.04,8.4
"130",10.8654,7.554,124.57367,30.06,8.4
"131",10.8654,7.55,124.1183,30.1,8.39
"132",10.8654,7.553,124.148,30.16,8.38
"133",10.8654,7.547,124.2074,30.16,8.38
"134",10.8655,7.55,124.29649,30.13,8.38
"135",10.8655,7.553,124.80136,30.17,8.39
"136",10.8655,7.565,124.97955,30.2,8.38
"137",10.8655,7.575,125.14783,30.12,8.39
"138",10.8655,7.586,125.25673,30.08,8.39
"139",10.8656,7.582,124.92015,30.15,8.37
"140",10.8656,7.583,124.82115,30.08,8.37
"141",10.8656,7.581,124.79146,30.08,8.37
"142",10.8656,7.578,125.26663,29.95,8.38
"143",10.8656,7.589,125.32602,29.99,8.38
"144",10.8657,7.595,125.42501,30.05,8.38
"145",10.8657,7.595,125.36562,30.1,8.38
"146",10.8657,7.599,125.41512,30.18,8.37
"147",10.8657,7.612,125.25673,30.11,8.36
"148",10.8657,7.614,125.54381,30.11,8.37
"149",10.8658,7.613,125.34583,30.09,8.37
"150",10.8658,7.622,125.7517,30.08,8.37
"151",10.8658,7.624,125.24683,30.07,8.35
"152",10.8658,7.605,125.28642,29.92,8.36
"153",10.8658,7.605,125.52401,29.72,8.39
"154",10.8659,7.58,125.50421,29.81,8.4
"155",10.8659,7.598,125.29633,29.78,8.39
"156",10.8659,7.599,125.49431,29.64,8.39
"157",10.8659,7.597,125.83089,29.54,8.4
"158",10.866,7.59,126.06847,29.58,8.39
"159",10.866,7.591,125.81109,29.69,8.38
"160",10.866,7.589,125.6923,29.74,8.38
"161",10.866,7.597,125.91998,29.77,8.39
"162",10.866,7.6,126.19717,29.91,8.39
"163",10.8661,7.618,126.241715,29.94,8.39
"164",10.8661,7.636,126.28626,30.04,8.38
"165",10.8661,7.642,126.27636,30.1,8.38
"166",10.8661,7.639,126.17737,30.06,8.38
"167",10.8661,7.639,126.32586,30.06,8.39
"168",10.8662,7.634,126.23676,30.09,8.39
"169",10.8662,7.652,126.39516,30.07,8.4
"170",10.8662,7.654,126.64264,30.16,8.39
"171",10.8662,7.666,126.99901,30.2,8.4
"172",10.8663,7.666,127.3158,30.11,8.4
"173",10.8663,7.677,127.4148,30.17,8.4
"174",10.8663,7.678,127.47419,30.19,8.4
"175",10.8663,7.678,127.05842,30.12,8.41
"176",10.8663,7.669,126.90003,30.13,8.41
"177",10.8664,7.656,126.53375,30.22,8.41
"178",10.8664,7.659,126.43475,30.25,8.41
"179",10.8664,7.661,126.10807,30.3,8.42
"180",10.8664,7.666,125.44482,30.11,8.4
"181",10.8664,7.654,124.94985,30.16,8.39
"182",10.8665,7.645,125.11814,30.16,8.39
"183",10.8665,7.643,124.51427,30.12,8.37
"184",10.8665,7.632,124.50437,30.04,8.38
"185",10.8665,7.612,124.42518,30.1,8.38
"186",10.8665,7.619,124.1777,30.17,8.38
"187",10.8666,7.617,123.62333,30.15,8.38
"188",10.8666,7.612,124.29649,30.21,8.39
"189",10.8666,7.614,124.44498,30.14,8.39
"190",10.8666,7.628,124.82115,30.09,8.4
"191",10.8667,7.632,124.79146,30.19,8.39
"192",10.8667,7.632,125.01914,29.99,8.4
"193",10.8667,7.636,124.74196,29.96,8.4
"194",10.8667,7.65,124.90035,29.81,8.41
"195",10.8667,7.621,124.93995,29.89,8.41
"196",10.8668,7.618,125.55371,29.83,8.44
"197",10.8668,7.624,125.42501,29.87,8.44
"198",10.8668,7.637,125.13794,29.92,8.44
"199",10.8668,7.632,125.29633,29.94,8.44
"200",10.8668,7.631,125.7319,29.86,8.45
"201",10.8669,7.639,125.99918,29.87,8.45
"202",10.8669,7.651,126.02888,29.94,8.45
"203",10.8669,7.666,126.21697,29.77,8.44
"204",10.8669,7.659,126.55354,29.81,8.45
"205",10.8669,7.656,126.52385,29.72,8.45
"206",10.867,7.671,127.44449,29.51,8.46
"207",10.867,7.667,126.97922,29.46,8.45
"208",10.867,7.685,126.61294,29.67,8.46
"209",10.867,7.659,126.85053,29.65,8.46
"210",10.867,7.67,126.77133,29.73,8.46
"211",10.8671,7.685,126.57335,29.79,8.46
"212",10.8671,7.7,126.16747,29.81,8.45
"213",10.8671,7.695,125.94969,29.85,8.46
"214",10.8671,7.694,126.01898,29.8,8.47
"215",10.8672,7.692,126.01898,29.96,8.46
"216",10.8672,7.689,125.87049,30.02,8.45
"217",10.8672,7.689,126.00908,30.05,8.46
"218",10.8672,7.682,125.83089,30.11,8.46
"219",10.8672,7.689,125.59331,30.05,8.47
"220",10.8673,7.691,125.91009,30,8.47
"221",10.8673,7.683,125.81109,30,8.47
"222",10.8673,7.688,125.79129,30.01,8.47
"223",10.8673,7.672,126.34566,29.99,8.47
"224",10.8673,7.678,126.29616,30.05,8.46
"225",10.8674,7.702,126.26647,30.05,8.46
"226",10.8674,7.703,126.24666,30.05,8.46
"227",10.8674,7.694,126.15757,29.99,8.47
"228",10.8674,7.697,126.39516,29.96,8.47
"229",10.8675,7.711,126.14767,29.97,8.47
"230",10.8675,7.707,126.10807,30.01,8.48
"231",10.8675,7.706,125.722,29.99,8.47
"232",10.8675,7.703,126.06847,29.99,8.48
"233",10.8675,7.701,126.55354,30.14,8.48
"234",10.8676,7.702,126.77133,30.11,8.49
"235",10.8676,7.723,127.29599,30.12,8.5
"236",10.8676,7.731,127.65237,30.11,8.49
"237",10.8676,7.73,127.92955,30.13,8.49
"238",10.8676,7.732,127.80087,29.97,8.5
"239",10.8677,7.751,127.70187,29.81,8.51
"240",10.8677,7.737,127.09801,29.8,8.5
"241",10.8677,7.716,127.2663,29.85,8.5
"242",10.8677,7.723,127.57318,29.78,8.5
"243",10.8677,7.726,127.2069,29.78,8.5
"244",10.8678,7.713,127.38509,29.69,8.49
"245",10.8678,7.72,127.96916,29.61,8.48
"246",10.8678,7.724,127.86027,29.33,8.49
"247",10.8678,7.723,127.90977,29.28,8.48
"248",10.8678,7.719,128.33543,29.11,8.49
"249",10.8679,7.717,128.04836,28.91,8.48
"250",10.8679,7.703,128.21664,28.71,8.48
"251",10.8679,7.681,128.02855,28.97,8.48
"252",10.8679,7.672,127.02872,29.23,8.48
"253",10.8679,7.668,127.2168,29.31,8.48
"254",10.868,7.676,127.54348,29.32,8.49
"255",10.868,7.684,126.98912,29.28,8.47
"256",10.868,7.677,126.73174,29.26,8.48
"257",10.868,7.6735,127.013865,29.27,8.48
"258",10.868,7.67175,127.1549275,29.28,8.48
"259",10.8681,7.67,127.29599,29.29,8.49
"260",10.8681,7.672,127.1871,29.25,8.49
"261",10.8681,7.685,127.50389,29.29,8.49
"262",10.8681,7.6745,127.721675,29.235,8.5
"263",10.8681,7.66925,127.93946,29.18,8.51
"264",10.8682,7.664,128.35524,29.02,8.52
"265",10.8682,7.679,128.66211,28.91,8.53
"266",10.8682,7.667,128.56311,29.02,8.51
"267",10.8682,7.658,128.34533,29.25,8.5
"268",10.8682,7.65,129.05808,29.23,8.51
"269",10.8683,7.663,129.08778,29.12,8.5
"270",10.8683,7.664,129.07788,29.11,8.5
"271",10.8683,7.687,130.08763,29.08,8.5
"272",10.8683,7.68,130.5232,29.07,8.5
"273",10.8683,7.68,130.46379,29.26,8.49
"274",10.8684,7.69,130.95876,29.19,8.49
"275",10.8684,7.692,131.26565,29.2,8.49
"276",10.8684,7.694,131.13696,29.17,8.49
"277",10.8684,7.692,131.04787,29.46,8.5
"278",10.8685,7.732,131.85961,29.61,8.51
"279",10.8685,7.734,131.41414,29.6,8.5
"280",10.8685,7.738,131.39433,29.54,8.5
"281",10.8685,7.758,131.59232,29.4,8.51
"282",10.8685,7.771,131.38444,29.35,8.51
"283",10.8686,7.781,132.30507,29.14,8.52
"284",10.8686,7.794,132.32488,29.15,8.53
"285",10.8686,7.789,131.49333,29.39,8.53
"286",10.8686,7.779,131.07756,29.38,8.53
"287",10.8686,7.776,130.77068,29.42,8.53
"288",10.8687,7.773,129.51346,29.55,8.52
"289",10.8687,7.755,129.41446,29.5,8.52
"290",10.8687,7.737,128.57302,29.4,8.51
"291",10.8687,7.738,128.41463,29.28,8.51
"292",10.8688,7.732,128.32554,29.33,8.52
"293",10.8688,7.747,128.12754,29.43,8.53
"294",10.8688,7.751,127.89986,29.44,8.53
"295",10.8688,7.753,127.52369,29.42,8.5
"296",10.8689,7.753,127.70187,29.33,8.51
"297",10.8689,7.734,127.80087,29.27,8.51
"298",10.8689,7.744,128.21664,29.25,8.5
"299",10.8689,7.745,128.32554,29.23,8.51
"300",10.8689,7.746,128.88979,29.33,8.53
"301",10.869,7.796,129.26598,29.39,8.52
"302",10.869,7.798,129.35507,29.58,8.52
"303",10.869,7.789,129.46396,29.6,8.54
"304",10.869,7.792,128.7314,29.59,8.53
"305",10.869,7.802,128.13745,29.59,8.53
"306",10.8691,7.786,127.74146,29.52,8.54
"307",10.8691,7.782,127.62268,29.51,8.54
"308",10.8691,7.786,126.72183,29.45,8.51
"309",10.8691,7.767,126.47435,29.39,8.52
"310",10.8692,7.768,127.29599,29.22,8.53
"311",10.8692,7.765,127.38509,29.48,8.52
"312",10.8692,7.786,127.85036,29.39,8.52
"313",10.8692,7.779,127.57318,29.25,8.52
"314",10.8692,7.779,127.42469,29.24,8.53
"315",10.8693,7.776,128.03845,29.2,8.53
"316",10.8693,7.774,130.19652,29.13,8.54
"317",10.8693,7.815,131.29535,29.13,8.54
"318",10.8693,7.809,131.9388,29.1,8.54
"319",10.8693,7.819,131.63192,29.26,8.54
"320",10.8694,7.827,131.9685,29.32,8.55
"321",10.8694,7.828,132.27538,29.24,8.55
"322",10.8694,7.83,131.45373,29.24,8.54
"323",10.8694,7.812,131.77052,29.13,8.54
"324",10.8695,7.825,131.12706,29.19,8.55
"325",10.8695,7.827,130.94887,29.25,8.56
"326",10.8695,7.827,131.65173,29.37,8.58
"327",10.8695,7.86,131.44383,29.45,8.57
"328",10.8695,7.864,131.617075,29.495,8.58
"329",10.8696,7.866,131.7036975,29.54,8.59
"330",10.8696,7.868,131.79032,29.62,8.58
"331",10.8696,7.851,131.84971,29.73,8.58
"332",10.8696,7.867,131.52303,29.77,8.57
"333",10.8696,7.868,131.54283,29.71,8.57
"334",10.8697,7.861,131.66162,29.54,8.57
"335",10.8697,7.881,132.10709,29.55,8.57
"336",10.8697,7.885,132.25559,29.51,8.57
"337",10.8697,7.887,132.1467,29.57,8.57
"338",10.8697,7.894,132.53277,29.51,8.57
"339",10.8698,7.893,132.34468,29.56,8.57
"340",10.8698,7.884,132.018,29.58,8.57
"341",10.8698,7.881,131.29535,29.71,8.57
"342",10.8698,7.879,131.50323,29.64,8.57
"343",10.8698,7.873,131.9685,29.65,8.58
"344",10.8699,7.886,131.86951,29.82,8.58
"345",10.8699,7.887,131.41414,29.88,8.57
"346",10.8699,7.869,130.30541,29.76,8.57
"347",10.8699,7.861,130.75088,29.52,8.57
"348",10.8699,7.8605,130.290555,29.47,8.57
"349",10.87,7.86,129.83023,29.54,8.57
"350",10.87,7.843,129.13728,29.53,8.56
"351",10.87,7.828,128.7314,29.46,8.55
"352",10.87,7.827,129.08778,29.4,8.57
"353",10.87,7.806,130.5232,29.58,8.58
"354",10.8701,7.831,130.3945,29.52,8.54
"355",10.8701,7.799,129.97873,29.39,8.54
"356",10.8701,7.824,129.91934,29.36,8.53
"357",10.8701,7.829,130.34501,29.48,8.54
"358",10.8701,7.834,130.77068,29.5,8.55
"359",10.8702,7.836,128.8502,29.54,8.54
"360",10.8702,7.842,128.71161,29.58,8.53
"361",10.8702,7.827,128.59281,29.65,8.53
"362",10.8702,7.83,128.63242,29.58,8.54
"363",10.8702,7.856,128.68192,29.68,8.54
"364",10.8703,7.8545,128.751215,29.64,8.545
"365",10.8703,7.853,128.82051,29.6,8.55
"366",10.8703,7.856,128.71161,29.62,8.55
"367",10.8703,7.856,128.98879,29.59,8.55
"368",10.8703,7.853,129.80053,29.53,8.55
"369",10.8704,7.855,129.17688,29.55,8.56
"370",10.8704,7.838,128.36513,29.45,8.54
"371",10.8704,7.825,126.82083,29.38,8.51
"372",10.8704,7.823,127.35539,29.3,8.53
"373",10.8704,7.794,127.02872,29.32,8.51
"374",10.8705,7.798,127.16731,29.13,8.51
"375",10.8705,7.779,126.68224,29.21,8.5
"376",10.8705,7.743,126.05857,29.2,8.48
"377",10.8705,7.741,126.61294,29.21,8.5
"378",10.8705,7.768,127.16731,29.2,8.49
"379",10.8706,7.766,127.05842,29.07,8.49
"380",10.8706,7.762,127.48409,29.1,8.5
"381",10.8706,7.766,127.45439,29.14,8.5
"382",10.8706,7.794,127.4148,29.19,8.5
"383",10.8706,7.79,127.61278,29.11,8.51
"384",10.8707,7.789,126.94953,29.29,8.5
"385",10.8707,7.785,126.93468,29.45,8.49
"386",10.8707,7.781,126.91983,29.33,8.5
"387",10.8707,7.78,126.73174,29.3,8.49
"388",10.8707,7.775,126.30606,29.27,8.48
"389",10.8708,7.773,127.11781,28.94,8.5
"390",10.8708,7.771,127.63257,29.04,8.5
"391",10.8708,7.762,126.88022,29.16,8.5
"392",10.8708,7.762,127.00892,29.19,8.51
"393",10.8708,7.765,127.81077,29.16,8.5
"394",10.8709,7.791,127.75137,29.08,8.52
"395",10.8709,7.796,128.99869,28.99,8.52
"396",10.8709,7.771,128.8007,28.75,8.52
"397",10.8709,7.77,128.08795,29.02,8.5
"398",10.8709,7.761,126.81094,29.19,8.48
"399",10.871,7.748,126.43475,29.39,8.48
"400",10.871,7.753,126.43475,29.32,8.49
"401",10.871,7.763,126.81094,29.32,8.49
"402",10.871,7.766,127.17721,29.41,8.5
"403",10.8711,7.778,127.32569,29.36,8.51
"404",10.8711,7.781,127.3158,29.33,8.5
"405",10.8711,7.782,127.2465,29.26,8.5
"406",10.8711,7.792,127.71177,29.16,8.51
"407",10.8711,7.793,127.94936,28.92,8.51
"408",10.8712,7.798,128.28593,28.75,8.51
"409",10.8712,7.792,128.41463,28.58,8.52
"410",10.8712,7.788,128.29584,28.64,8.51
"411",10.8712,7.79,128.13745,28.77,8.5
"412",10.8712,7.784,128.57302,28.7,8.5
"413",10.8713,7.79,129.18678,28.66,8.52
"414",10.8713,7.809,129.29567,28.57,8.52
"415",10.8713,7.811,129.0086,28.6,8.51
"416",10.8713,7.791,128.24634,28.55,8.51
"417",10.8714,7.788,128.45422,28.47,8.51
"418",10.8714,7.796,128.99869,28.41,8.51
"419",10.8714,7.803,128.47402,28.44,8.5
"420",10.8714,7.806,129.29567,28.18,8.51
"421",10.8714,7.791,129.33526,27.98,8.51
"422",10.8715,7.779,128.8502,27.97,8.5
"423",10.8715,7.779,128.65222,27.91,8.49
"424",10.8715,7.771,128.88979,27.89,8.49
"425",10.8715,7.77,128.30574,27.98,8.49
"426",10.8715,7.759,128.44433,27.74,8.51
"427",10.8716,7.763,128.91949,27.48,8.52
"428",10.8716,7.738,128.98879,27.06,8.52
"429",10.8716,7.705,128.8502,26.39,8.52
"430",10.8716,7.693,127.69198,26.6,8.52
"431",10.8716,7.678,127.02872,26.91,8.5
"432",10.8717,7.689,127.38509,27.47,8.51
"433",10.8717,7.707,127.66228,27.6,8.5
"434",10.8717,7.698,127.46428,27.57,8.5
"435",10.8717,7.688,127.52369,27.27,8.52
"436",10.8717,7.685,127.1871,27.35,8.51
"437",10.8718,7.682,127.59298,27.38,8.52
"438",10.8718,7.694,128.28593,27.1,8.52
"439",10.8718,7.693,128.21664,26.98,8.53
"440",10.8718,7.685,127.78107,27.18,8.52
"441",10.8718,7.683,127.74146,27.23,8.52
"442",10.8719,7.685,127.76127,27.2,8.51
"443",10.8719,7.689,128.09784,27.18,8.51
"444",10.8719,7.697,127.61278,27.2,8.51
"445",10.8719,7.697,126.90003,27.34,8.49
"446",10.872,7.674,126.68224,27.42,8.49
"447",10.872,7.68,127.16731,27.3,8.53
"448",10.872,7.727,127.88005,27.41,8.54
"449",10.872,7.725,126.90003,27.44,8.52
"450",10.872,7.728,127.43459,27.21,8.53
"451",10.8721,7.724,127.43459,26.95,8.52
"452",10.8721,7.72,127.71177,26.92,8.52
"453",10.8721,7.701,126.68224,26.98,8.51
"454",10.8721,7.708,126.94953,26.65,8.52
"455",10.8721,7.67,127.16731,26.61,8.53
"456",10.8722,7.672,127.14751,26.88,8.54
"457",10.8722,7.685,127.93946,26.88,8.55
"458",10.8722,7.691,128.59281,26.94,8.56
"459",10.8722,7.716,127.98895,27.26,8.56
"460",10.8722,7.728,128.09784,27.21,8.56
"461",10.8723,7.748,127.99886,27.49,8.55
"462",10.8723,7.747,127.78107,27.7,8.54
"463",10.8723,7.758,127.40489,27.77,8.53
"464",10.8723,7.762,127.70187,27.76,8.53
"465",10.8724,7.778,127.3158,27.45,8.54
"466",10.8724,7.781,127.73157,27.43,8.55
"467",10.8724,7.803,127.53359,27.75,8.55
"468",10.8724,7.81,127.3653,27.69,8.55
"469",10.8725,7.814,127.00892,27.63,8.55
"470",10.8725,7.814,126.71194,27.55,8.54
"471",10.8725,7.808,127.2168,27.44,8.55
"472",10.8725,7.815,127.70187,27.88,8.56
"473",10.8725,7.828,127.66228,27.96,8.55
"474",10.8726,7.836,127.86027,27.94,8.55
"475",10.8726,7.84,128.29584,27.87,8.56
"476",10.8726,7.84,127.93946,27.98,8.54
"477",10.8726,7.825,127.12771,27.92,8.52
"478",10.8726,7.81,127.3653,27.91,8.54
"479",10.8727,7.805,126.93962,27.95,8.55
"480",10.8727,7.808,126.48425,28.16,8.54
"481",10.8727,7.814,126.26647,28.26,8.53
"482",10.8727,7.807,126.19717,28.16,8.53
"483",10.8727,7.808,125.50421,28.27,8.52
"484",10.8728,7.778,125.50421,28.14,8.51
"485",10.8728,7.776,126.14767,28.22,8.5
"486",10.8728,7.776,125.97938,28.25,8.5
"487",10.8728,7.78,126.19717,28.1,8.5
"488",10.8728,7.782,126.32586,28.03,8.51
"489",10.8729,7.783,126.29616,28.1,8.52
"490",10.8729,7.786,126.26647,28.15,8.52
"491",10.8729,7.791,126.52385,28.38,8.52
"492",10.8729,7.795,126.85053,28.41,8.52
"493",10.8729,7.795,127.09801,28.55,8.51
"494",10.873,7.789,127.08812,28.48,8.51
"495",10.873,7.799,127.32569,28.56,8.51
"496",10.873,7.798,127.29599,28.66,8.51
"497",10.873,7.798,127.81077,28.58,8.51
"498",10.873,7.798,127.88005,28.43,8.51
"499",10.8731,7.793,127.83057,28.47,8.52
"500",10.8731,7.798,128.51363,28.45,8.55
"501",10.8731,7.813,128.44433,28.48,8.54
"502",10.8731,7.801,127.02872,28.2,8.51
"503",10.8731,7.774,126.73174,28.29,8.53
"504",10.8732,7.783,127.40489,28.07,8.54
"505",10.8732,7.787,127.27621,27.87,8.54
"506",10.8732,7.781,126.92972,27.68,8.54
"507",10.8732,7.78,126.65254,27.7,8.53
"508",10.8732,7.772,126.96931,27.26,8.55
"509",10.8733,7.765,126.29616,27.23,8.53
"510",10.8733,7.743,125.79129,27.55,8.52
"511",10.8733,7.743,125.6032,27.74,8.52
"512",10.8733,7.76,126.19717,27.79,8.52
"513",10.8733,7.766,126.49415,27.6,8.54
"514",10.8734,7.767,126.45455,27.55,8.53
"515",10.8734,7.773,125.83089,27.58,8.52
"516",10.8734,7.761,125.49431,27.61,8.51
"517",10.8734,7.763,125.78139,27.55,8.51
"518",10.8735,7.765,125.6725,27.6,8.52
"519",10.8735,7.763,125.44482,27.67,8.51
"520",10.8735,7.752,124.99934,27.52,8.51
"521",10.8735,7.754,125.43492,27.6,8.52
"522",10.8736,7.773,125.91009,27.31,8.54
"523",10.8736,7.78,125.92988,27.45,8.54
"524",10.8736,7.797,126.47435,27.11,8.55
"525",10.8736,7.796,126.26647,26.8,8.55
"526",10.8737,7.8,126.32586,26.71,8.55
"527",10.8737,7.799,126.07838,26.81,8.55
"528",10.8737,7.788,126.36546,26.73,8.55
"529",10.8737,7.799,126.63274,26.71,8.55
"530",10.8737,7.823,126.30606,26.71,8.55
"531",10.8738,7.828,126.43475,26.29,8.56
"532",10.8738,7.835,126.24666,26.38,8.56
"533",10.8738,7.848,126.16747,26.43,8.55
"534",10.8738,7.849,126.28626,26.17,8.56
"535",10.8738,7.833,126.15757,26.21,8.56
"536",10.8739,7.789,126.22687,26.75,8.55
"537",10.8739,7.796,126.54365,26.52,8.56
"538",10.8739,7.798,126.81094,26.65,8.57
"539",10.8739,7.799,127.01881,26.53,8.57
"540",10.8739,7.807,127.32569,26.7,8.58
"541",10.874,7.849,128.03845,27.14,8.59
"542",10.874,7.839,127.2663,27.12,8.58
"543",10.874,7.836,127.75137,26.69,8.6
"544",10.874,7.849,128.14734,26.56,8.6
"545",10.874,7.835,127.97905,26.51,8.59
"546",10.8741,7.855,127.99886,26.38,8.59
"547",10.8741,7.857,128.55322,26.04,8.59
"548",10.8741,7.871,127.91966,25.81,8.58
"549",10.8741,7.858,128.07805,25.71,8.59
"550",10.8742,7.863,128.66211,25.3,8.59
"551",10.8742,7.83,127.84046,25.58,8.58
"552",10.8742,7.828,127.85036,25.9,8.58
"553",10.8742,7.835,127.52369,25.79,8.58
"554",10.8742,7.835,127.1574,25.94,8.59
"555",10.8743,7.832,127.2069,25.92,8.6
"556",10.8743,7.847,127.2069,25.79,8.6
"557",10.8743,7.839,127.42469,26.07,8.6
"558",10.8743,7.841,127.62268,25.94,8.6
"559",10.8743,7.851,127.85036,25.86,8.6
"560",10.8744,7.842,127.95925,25.9,8.6
"561",10.8744,7.85,127.78107,26.09,8.6
"562",10.8744,7.857,128.42452,26.17,8.61
"563",10.8744,7.863,127.96916,26.52,8.61
"564",10.8745,7.863,128.04836,26.59,8.61
"565",10.8745,7.87,128.56311,26.63,8.61
"566",10.8745,7.878,128.36513,26.85,8.61
"567",10.8745,7.879,128.17704,26.85,8.6
"568",10.8745,7.885,129.12738,26.65,8.6
"569",10.8746,7.881,128.59281,26.86,8.59
"570",10.8746,7.892,128.57302,26.73,8.59
"571",10.8746,7.886,128.50372,27.06,8.59
"572",10.8746,7.896,128.47402,27.02,8.59
"573",10.8746,7.901,128.11764,26.71,8.58
"574",10.8747,7.897,128.57302,26.58,8.59
"575",10.8747,7.945,129.38476,26.82,8.6
"576",10.8747,7.951,129.87973,26.91,8.6
"577",10.8747,7.956,129.50357,26.97,8.59
"578",10.8747,7.951,129.55305,27.15,8.59
"579",10.8748,7.946,129.78075,27.02,8.59
"580",10.8748,7.966,129.20658,26.98,8.59
"581",10.8748,7.9655,129.53821,27.07,8.59
"582",10.8748,7.96525,129.704025,27.16,8.59
"583",10.8749,7.965,129.86984,27,8.6
"584",10.8749,7.983,129.85993,27.11,8.6
"585",10.8749,7.996,130.26581,27.18,8.61
"586",10.8749,8.009,130.08763,27.12,8.62
"587",10.8749,8.014,130.38461,27.02,8.62
"588",10.875,8.026,130.5034,26.72,8.62
"589",10.875,8.023,130.36481,26.73,8.61
"590",10.875,8.034,130.81027,26.52,8.62
"591",10.875,8.038,130.4935,26.64,8.62
"592",10.875,8.034,130.03813,26.79,8.62
"593",10.8751,8.069,129.38476,26.99,8.61
"594",10.8751,8.041,129.85003,27.26,8.61
"595",10.8751,8.054,129.54316,27.28,8.61
"596",10.8751,8.063,129.79064,27,8.61
"597",10.8751,8.064,129.43426,27,8.62
"598",10.8752,8.063,129.46396,27.16,8.62
"599",10.8752,8.064,129.43426,27.43,8.61
"600",10.8752,8.053,128.86999,27.26,8.61
"601",10.8752,8.052,128.71001,27.52,8.6
"602",10.8753,8.045,128.5,27.41,8.6
"603",10.8753,8.034,128.09,27.5,8.6
"604",10.8753,8.037,128.53,27.54,8.6
"605",10.8753,8.06,129.02,27.26,8.61
"606",10.8753,8.065,129.44,27.1,8.61
"607",10.8754,8.076,128.96001,26.99,8.62
"608",10.8754,8.077,129.5,26.73,8.63
"609",10.8754,8.071,129.32001,26.6,8.63
"610",10.8754,8.0785,129.485,26.69,8.63
"611",10.8754,8.086,129.64999,26.73,8.63
"612",10.8755,8.088,129.56,26.69,8.63
"613",10.8755,8.094,129.83,26.98,8.63
"614",10.8755,8.103,129.96001,26.91,8.64
"615",10.8755,8.106,129.76,27.05,8.64
"616",10.8755,8.115,130.10001,26.95,8.64
"617",10.8756,8.116,130.11,26.98,8.63
"618",10.8756,8.117,130.11999,27.02,8.62
"619",10.8756,8.111,129.23,27.07,8.61
"620",10.8756,8.081,129.25,26.99,8.63
"621",10.8756,8.088,129.08,27.07,8.63
"622",10.8757,8.097,129.14,26.88,8.63
"623",10.8757,8.093,129.25,27.02,8.62
"624",10.8757,8.091,129.64999,27.07,8.62
"625",10.8757,8.094,130.10001,27.02,8.63
"626",10.8757,8.103,129.78,27.18,8.62
"627",10.8758,8.107,129.63001,27.18,8.62
"628",10.8758,8.094,129.64999,27.12,8.63
"629",10.8758,8.109,129.60001,26.91,8.63
"630",10.8758,8.105,129.76,26.83,8.64
"631",10.8758,8.117,130.53,26.53,8.65
"632",10.8759,8.143,130.64,26.76,8.65
"633",10.8759,8.149,130.77,26.91,8.65
"634",10.8759,8.149,131.09,27.02,8.64
"635",10.8759,8.158,131.03,27.01,8.63
"636",10.8759,8.161,131.06,26.81,8.63
"637",10.876,8.156,130.89,26.5,8.63
"638",10.876,8.15,131.24001,26.54,8.63
"639",10.876,8.14,131.81,26.47,8.64
"640",10.876,8.153,131.99001,26.28,8.64
"641",10.876,8.148,131.39,26.35,8.64
"642",10.8761,8.147,130.81,26.47,8.64
"643",10.8761,8.151,130.53999,26.71,8.64
"644",10.8761,8.15,130.47,26.69,8.65
"645",10.8761,8.162,131.485,26.94,8.65
"646",10.8761,8.174,132.5,26.31,8.66
"647",10.8762,8.181,133.42999,26.22,8.67
"648",10.8762,8.189,134.06,26.56,8.67
